,longitude,latitude,point
2113,-74.10112328441909,40.58644717950003,POINT (-74.10112328441909 40.58644717950003)
2114,-74.13349480755689,40.59394678352052,POINT (-74.13349480755689 40.59394678352052)
2115,-74.16653520820799,40.63562634287724,POINT (-74.16653520820799 40.63562634287724)
2116,-74.20028781094138,40.53727775653648,POINT (-74.20028781094138 40.53727775653648)
2117,-74.20093589261486,40.518765355092185,POINT (-74.20093589261486 40.518765355092185)
2118,-74.1952131079679,40.54969088675797,POINT (-74.1952131079679 40.54969088675797)
2119,-74.21505189874317,40.507616916815685,POINT (-74.21505189874317 40.507616916815685)
2120,-74.13633069110784,40.62369180130425,POINT (-74.13633069110784 40.62369180130425)
2121,-74.12653996155673,40.61552004007064,POINT (-74.12653996155673 40.61552004007064)
2122,-74.14951234620915,40.60810735259335,POINT (-74.14951234620915 40.60810735259335)
2123,-74.06905703211676,40.60588047474531,POINT (-74.06905703211676 40.60588047474531)
2124,-74.1902642700814,40.56410212890594,POINT (-74.1902642700814 40.56410212890594)
2125,-74.1400772823305,40.63580864633827,POINT (-74.1400772823305 40.63580864633827)
2126,-74.16870507019713,40.63050640006407,POINT (-74.16870507019713 40.63050640006407)
2127,-74.15619435912234,40.5894727625027,POINT (-74.15619435912234 40.5894727625027)
2128,-74.15970905741453,40.607617866921785,POINT (-74.15970905741453 40.607617866921785)
2129,-74.15629342191313,40.540950786630745,POINT (-74.15629342191313 40.540950786630745)
2130,-74.1872999002057,40.55936139387596,POINT (-74.1872999002057 40.55936139387596)
2131,-74.16726778549572,40.59490548002766,POINT (-74.16726778549572 40.59490548002766)
2132,-74.2423968687135,40.53972233324788,POINT (-74.2423968687135 40.53972233324788)
2134,-74.2190957710859,40.54192949683067,POINT (-74.2190957710859 40.54192949683067)
2137,-74.09874497109053,40.61578668267931,POINT (-74.09874497109053 40.61578668267931)
2138,-74.21964973101996,40.55091716622218,POINT (-74.21964973101996 40.55091716622218)
2140,-74.1497135101993,40.53542750686296,POINT (-74.1497135101993 40.53542750686296)
2143,-74.19589980260086,40.63071757529556,POINT (-74.19589980260086 40.63071757529556)
2144,-74.11905882450736,40.59995110053058,POINT (-74.11905882450736 40.59995110053058)
2146,-74.24370511203291,40.52495517992634,POINT (-74.24370511203291 40.52495517992634)
2147,-74.17109089413975,40.5431672052444,POINT (-74.17109089413975 40.5431672052444)
2148,-74.15331446868421,40.63435181804703,POINT (-74.15331446868421 40.63435181804703)
2149,-74.207457856513,40.53307641656227,POINT (-74.207457856513 40.53307641656227)
2150,-74.18364845010049,40.53851794909809,POINT (-74.18364845010049 40.53851794909809)
2151,-74.07208313442646,40.594090261137765,POINT (-74.07208313442646 40.594090261137765)
2152,-74.18691929901883,40.61513351150501,POINT (-74.18691929901883 40.61513351150501)
2153,-74.08227107285178,40.61785998784581,POINT (-74.08227107285178 40.61785998784581)
2154,-74.11363731890829,40.58790391639484,POINT (-74.11363731890829 40.58790391639484)
2155,-74.19924689965242,40.56430040106476,POINT (-74.19924689965242 40.56430040106476)
2156,-74.12140766789659,40.56271557155204,POINT (-74.12140766789659 40.56271557155204)
2157,-74.09265920781668,40.60767334807476,POINT (-74.09265920781668 40.60767334807476)
2158,-74.13964073319586,40.60984823957384,POINT (-74.13964073319586 40.60984823957384)
2160,-74.10116892808178,40.64519276676069,POINT (-74.10116892808178 40.64519276676069)
2161,-74.1034261523294,40.56878978258071,POINT (-74.1034261523294 40.56878978258071)
2162,-74.07269144426779,40.61232742316961,POINT (-74.07269144426779 40.61232742316961)
2163,-74.08701787002461,40.63321717319933,POINT (-74.08701787002461 40.63321717319933)
2165,-74.08374670018523,40.62539300985806,POINT (-74.08374670018523 40.62539300985806)
2166,-74.1885007794212,40.61735903131726,POINT (-74.1885007794212 40.61735903131726)
2167,-74.12124774038121,40.54926859864059,POINT (-74.12124774038121 40.54926859864059)
2168,-74.21081708040496,40.51605182104255,POINT (-74.21081708040496 40.51605182104255)
2169,-74.21649177415445,40.52817111838169,POINT (-74.21649177415445 40.52817111838169)
2171,-74.13421389075529,40.63197274726594,POINT (-74.13421389075529 40.63197274726594)
2172,-74.16292541739847,40.579612064368696,POINT (-74.16292541739847 40.579612064368696)
2173,-74.14361992543498,40.54540208071884,POINT (-74.14361992543498 40.54540208071884)
2176,-74.21460271351755,40.55577732093733,POINT (-74.21460271351755 40.55577732093733)
2177,-74.08270263671638,40.63466463100279,POINT (-74.08270263671638 40.63466463100279)
2178,-74.1006831750035,40.589836804311965,POINT (-74.1006831750035 40.589836804311965)
2179,-74.08679540751547,40.62116558664324,POINT (-74.08679540751547 40.62116558664324)
2180,-74.14592310430703,40.56428998775343,POINT (-74.14592310430703 40.56428998775343)
2181,-74.10847305830228,40.567322051135605,POINT (-74.10847305830228 40.567322051135605)
2183,-74.17213431786907,40.60520894246981,POINT (-74.17213431786907 40.60520894246981)
2184,-74.08930749633085,40.631081322172726,POINT (-74.08930749633085 40.631081322172726)
2188,-74.12365232190031,40.59833335568208,POINT (-74.12365232190031 40.59833335568208)
2189,-74.14187146565057,40.61396958112982,POINT (-74.14187146565057 40.61396958112982)
2190,-74.13655216997024,40.63303802715295,POINT (-74.13655216997024 40.63303802715295)
2191,-74.19539568488096,40.62989371349832,POINT (-74.19539568488096 40.62989371349832)
2192,-74.12974248441358,40.5921135105058,POINT (-74.12974248441358 40.5921135105058)
2193,-74.20485879634255,40.542157726231686,POINT (-74.20485879634255 40.542157726231686)
2194,-74.17694761609641,40.54699685474931,POINT (-74.17694761609641 40.54699685474931)
2195,-74.22736516555301,40.51478078486607,POINT (-74.22736516555301 40.51478078486607)
2196,-74.23993845025988,40.54175775559237,POINT (-74.23993845025988 40.54175775559237)
2198,-74.13354982459862,40.63893378621787,POINT (-74.13354982459862 40.63893378621787)
2199,-74.07226418583392,40.59965874209148,POINT (-74.07226418583392 40.59965874209148)
2200,-74.13482366601062,40.60835626705581,POINT (-74.13482366601062 40.60835626705581)
2201,-74.14515935303962,40.56465359157394,POINT (-74.14515935303962 40.56465359157394)
2202,-74.08091862212518,40.643203709067805,POINT (-74.08091862212518 40.643203709067805)
2203,-74.12612715598321,40.59253514875356,POINT (-74.12612715598321 40.59253514875356)
2204,-74.20306453834826,40.54166966296961,POINT (-74.20306453834826 40.54166966296961)
2205,-74.09222897053557,40.60265223084663,POINT (-74.09222897053557 40.60265223084663)
2207,-74.13247033102002,40.623921185178425,POINT (-74.13247033102002 40.623921185178425)
2208,-74.07681826644574,40.60339584311824,POINT (-74.07681826644574 40.60339584311824)
2209,-74.09693203750496,40.56883543941974,POINT (-74.09693203750496 40.56883543941974)
2210,-74.16447003863611,40.56007923323957,POINT (-74.16447003863611 40.56007923323957)
2211,-74.11283433993387,40.6409534965577,POINT (-74.11283433993387 40.6409534965577)
2213,-74.14933253677286,40.61218607176781,POINT (-74.14933253677286 40.61218607176781)
2214,-74.14750974132875,40.62586278899299,POINT (-74.14750974132875 40.62586278899299)
2215,-74.10313431517389,40.63407173245492,POINT (-74.10313431517389 40.63407173245492)
2216,-74.09065110646578,40.62623184770829,POINT (-74.09065110646578 40.62623184770829)
2217,-74.1699780852645,40.53130822870255,POINT (-74.1699780852645 40.53130822870255)
2218,-74.21939477553738,40.54937136914919,POINT (-74.21939477553738 40.54937136914919)
2220,-74.13288102678077,40.62327366793646,POINT (-74.13288102678077 40.62327366793646)
2221,-74.09442346660695,40.600329072680594,POINT (-74.09442346660695 40.600329072680594)
2222,-74.20084141159923,40.55966066832399,POINT (-74.20084141159923 40.55966066832399)
2223,-74.1816936814888,40.64141775741491,POINT (-74.1816936814888 40.64141775741491)
2224,-74.06398156681371,40.61619759144696,POINT (-74.06398156681371 40.61619759144696)
2225,-74.12311585648985,40.59228118562727,POINT (-74.12311585648985 40.59228118562727)
2226,-74.11137517475848,40.61039437247959,POINT (-74.11137517475848 40.61039437247959)
2227,-74.19833621971726,40.52819863845514,POINT (-74.19833621971726 40.52819863845514)
2228,-74.18668955658346,40.609839748158414,POINT (-74.18668955658346 40.609839748158414)
2229,-74.14236744379158,40.63275944315095,POINT (-74.14236744379158 40.63275944315095)
2230,-74.1927141233697,40.560386394928535,POINT (-74.1927141233697 40.560386394928535)
2231,-74.16857794927695,40.54581666480824,POINT (-74.16857794927695 40.54581666480824)
2232,-74.05801469959451,40.608890249571104,POINT (-74.05801469959451 40.608890249571104)
2233,-74.09546245442293,40.63366748974212,POINT (-74.09546245442293 40.63366748974212)
2234,-74.11440226326258,40.57702566476971,POINT (-74.11440226326258 40.57702566476971)
2235,-74.14378102331597,40.61079462860988,POINT (-74.14378102331597 40.61079462860988)
2236,-74.17017864811493,40.551265645949,POINT (-74.17017864811493 40.551265645949)
2238,-74.14566354341208,40.55924577065989,POINT (-74.14566354341208 40.55924577065989)
2239,-74.10307721920756,40.562893384038574,POINT (-74.10307721920756 40.562893384038574)
2240,-74.17105805238208,40.642481154460405,POINT (-74.17105805238208 40.642481154460405)
2241,-74.14634266566239,40.58989003481039,POINT (-74.14634266566239 40.58989003481039)
2242,-74.16103041926756,40.62973788172921,POINT (-74.16103041926756 40.62973788172921)
2243,-74.1042158173114,40.59449243378575,POINT (-74.1042158173114 40.59449243378575)
2244,-74.17622330433055,40.54227450742057,POINT (-74.17622330433055 40.54227450742057)
2245,-74.1545848796713,40.61225652155809,POINT (-74.1545848796713 40.61225652155809)
2246,-74.13173679445337,40.55046039850922,POINT (-74.13173679445337 40.55046039850922)
2247,-74.11412949785662,40.58374543741589,POINT (-74.11412949785662 40.58374543741589)
2248,-74.12496677840899,40.54654929898643,POINT (-74.12496677840899 40.54654929898643)
2249,-74.17172806174887,40.59631612875869,POINT (-74.17172806174887 40.59631612875869)
2251,-74.16870469365786,40.549709477388845,POINT (-74.16870469365786 40.549709477388845)
2252,-74.17586431782401,40.551610292459216,POINT (-74.17586431782401 40.551610292459216)
2253,-74.22042735935904,40.54590126033922,POINT (-74.22042735935904 40.54590126033922)
2254,-74.21754854887968,40.5272078199404,POINT (-74.21754854887968 40.5272078199404)
2255,-74.22474551562021,40.51203670290365,POINT (-74.22474551562021 40.51203670290365)
2257,-74.17825828471821,40.54040462807533,POINT (-74.17825828471821 40.54040462807533)
2259,-74.1634443972974,40.63152107250363,POINT (-74.1634443972974 40.63152107250363)
2260,-74.18695962950598,40.62587185116683,POINT (-74.18695962950598 40.62587185116683)
2261,-74.08012233089431,40.62717491736685,POINT (-74.08012233089431 40.62717491736685)
2262,-74.1041601162616,40.56260717142916,POINT (-74.1041601162616 40.56260717142916)
2264,-74.19671199659662,40.59498774193271,POINT (-74.19671199659662 40.59498774193271)
2265,-74.14001694391285,40.56229029745512,POINT (-74.14001694391285 40.56229029745512)
2266,-74.14374386393136,40.61429651840014,POINT (-74.14374386393136 40.61429651840014)
2267,-74.10537424224447,40.57959510192799,POINT (-74.10537424224447 40.57959510192799)
2268,-74.14663658173454,40.61344159802072,POINT (-74.14663658173454 40.61344159802072)
2269,-74.21118144869274,40.5196582001646,POINT (-74.21118144869274 40.5196582001646)
2270,-74.11560282364817,40.56187065906287,POINT (-74.11560282364817 40.56187065906287)
2271,-74.20245669826186,40.51748937984558,POINT (-74.20245669826186 40.51748937984558)
2272,-74.16587924384896,40.5284272818659,POINT (-74.16587924384896 40.5284272818659)
2273,-74.11211838535932,40.57430619970865,POINT (-74.11211838535932 40.57430619970865)
2274,-74.18669700871517,40.52488964451146,POINT (-74.18669700871517 40.52488964451146)
2275,-74.11177231753594,40.5990519491539,POINT (-74.11177231753594 40.5990519491539)
2276,-74.23610549379912,40.52429256840908,POINT (-74.23610549379912 40.52429256840908)
2277,-74.14866129442902,40.62347396452476,POINT (-74.14866129442902 40.62347396452476)
2278,-74.11694282660619,40.55096608302911,POINT (-74.11694282660619 40.55096608302911)
2279,-74.16819762438017,40.62314663689184,POINT (-74.16819762438017 40.62314663689184)
2280,-74.11842361332305,40.60572046650976,POINT (-74.11842361332305 40.60572046650976)
2281,-74.10219267947872,40.56462006433902,POINT (-74.10219267947872 40.56462006433902)
2282,-74.22500108875967,40.541815610411234,POINT (-74.22500108875967 40.541815610411234)
2283,-74.13156383201304,40.62680454645268,POINT (-74.13156383201304 40.62680454645268)
2285,-74.18849942539477,40.61317084261443,POINT (-74.18849942539477 40.61317084261443)
2286,-74.20224012557239,40.53026351916882,POINT (-74.20224012557239 40.53026351916882)
2288,-74.16863574465997,40.53262044022599,POINT (-74.16863574465997 40.53262044022599)
2289,-74.09178341474228,40.64427709034084,POINT (-74.09178341474228 40.64427709034084)
2290,-74.14070462178643,40.636853964822464,POINT (-74.14070462178643 40.636853964822464)
2291,-74.21374467415927,40.5471723811029,POINT (-74.21374467415927 40.5471723811029)
2293,-74.17833602512987,40.556025797544,POINT (-74.17833602512987 40.556025797544)
2295,-74.18207948804857,40.53754802344709,POINT (-74.18207948804857 40.53754802344709)
2296,-74.12847200803893,40.636445835077325,POINT (-74.12847200803893 40.636445835077325)
2297,-74.15253571581484,40.554870374612186,POINT (-74.15253571581484 40.554870374612186)
2298,-74.24417079997593,40.5088247644313,POINT (-74.24417079997593 40.5088247644313)
2299,-74.11956312166734,40.5581977156173,POINT (-74.11956312166734 40.5581977156173)
2301,-74.20896479757351,40.52527542265137,POINT (-74.20896479757351 40.52527542265137)
2302,-74.1592625347845,40.53204879828015,POINT (-74.1592625347845 40.53204879828015)
2303,-74.05957071189943,40.59535304368157,POINT (-74.05957071189943 40.59535304368157)
2304,-74.12134448419647,40.5465788105242,POINT (-74.12134448419647 40.5465788105242)
2306,-74.22348724794011,40.53624011493618,POINT (-74.22348724794011 40.53624011493618)
2307,-74.08578317179888,40.59462402456917,POINT (-74.08578317179888 40.59462402456917)
2309,-74.18402836697379,40.59021524993018,POINT (-74.18402836697379 40.59021524993018)
2310,-74.24520547845711,40.54034754001667,POINT (-74.24520547845711 40.54034754001667)
2311,-74.2239845312216,40.54802359472578,POINT (-74.2239845312216 40.54802359472578)
2312,-74.17537031919812,40.6026584494166,POINT (-74.17537031919812 40.6026584494166)
2313,-74.18997251963086,40.593907285029005,POINT (-74.18997251963086 40.593907285029005)
2314,-74.1410042006957,40.5962764397462,POINT (-74.1410042006957 40.5962764397462)
2315,-74.1998459398347,40.53813876764592,POINT (-74.1998459398347 40.53813876764592)
2316,-74.15157105494049,40.54484573483265,POINT (-74.15157105494049 40.54484573483265)
2317,-74.19662560800796,40.60116964898528,POINT (-74.19662560800796 40.60116964898528)
2318,-74.11636450890123,40.57585135455552,POINT (-74.11636450890123 40.57585135455552)
2320,-74.1652907519641,40.53139604693252,POINT (-74.1652907519641 40.53139604693252)
2321,-74.16714837329349,40.532489986589,POINT (-74.16714837329349 40.532489986589)
2322,-74.1653963521536,40.52752334607911,POINT (-74.1653963521536 40.52752334607911)
2323,-74.19583855309251,40.57825842362758,POINT (-74.19583855309251 40.57825842362758)
2324,-74.10929140123265,40.56307258687393,POINT (-74.10929140123265 40.56307258687393)
2325,-74.21408562359449,40.50711452116787,POINT (-74.21408562359449 40.50711452116787)
2328,-74.2450448684277,40.510264861285,POINT (-74.2450448684277 40.510264861285)
2329,-74.21196969486955,40.52867080362427,POINT (-74.21196969486955 40.52867080362427)
2330,-74.12004455615116,40.57363333600581,POINT (-74.12004455615116 40.57363333600581)
2331,-74.078315209046,40.62873128073325,POINT (-74.078315209046 40.62873128073325)
2332,-74.09331801193792,40.64493479949057,POINT (-74.09331801193792 40.64493479949057)
2333,-74.08858121824557,40.63277289490328,POINT (-74.08858121824557 40.63277289490328)
2334,-74.13537601380187,40.613893874413336,POINT (-74.13537601380187 40.613893874413336)
2335,-74.22573511626486,40.51650662494499,POINT (-74.22573511626486 40.51650662494499)
2336,-74.22910001111747,40.534928035032166,POINT (-74.22910001111747 40.534928035032166)
2337,-74.16123930819862,40.59050595202488,POINT (-74.16123930819862 40.59050595202488)
2339,-74.17814566840268,40.54769566907351,POINT (-74.17814566840268 40.54769566907351)
2340,-74.19227387518367,40.54987323073732,POINT (-74.19227387518367 40.54987323073732)
2341,-74.19134830955844,40.59129502549371,POINT (-74.19134830955844 40.59129502549371)
2342,-74.25326283775172,40.509088284084136,POINT (-74.25326283775172 40.509088284084136)
2344,-74.06032611628723,40.59576129074749,POINT (-74.06032611628723 40.59576129074749)
2345,-74.18814322071398,40.525350009157066,POINT (-74.18814322071398 40.525350009157066)
2346,-74.09332088568013,40.60617517036358,POINT (-74.09332088568013 40.60617517036358)
2347,-74.16123762542624,40.62665459260904,POINT (-74.16123762542624 40.62665459260904)
2348,-74.15593726007502,40.6337578037193,POINT (-74.15593726007502 40.6337578037193)
2350,-74.22234686519867,40.54522616619324,POINT (-74.22234686519867 40.54522616619324)
2351,-74.16131315857216,40.52765452364911,POINT (-74.16131315857216 40.52765452364911)
2352,-74.19464094900852,40.58549535299837,POINT (-74.19464094900852 40.58549535299837)
2355,-74.14851017348842,40.60215679626498,POINT (-74.14851017348842 40.60215679626498)
2356,-74.20147549605116,40.59087414142272,POINT (-74.20147549605116 40.59087414142272)
2358,-74.17393024035617,40.63176555773397,POINT (-74.17393024035617 40.63176555773397)
2359,-74.0931655287763,40.64365565115336,POINT (-74.0931655287763 40.64365565115336)
2360,-74.12715148962596,40.631396046594325,POINT (-74.12715148962596 40.631396046594325)
2361,-74.23347152423035,40.52514201660638,POINT (-74.23347152423035 40.52514201660638)
2362,-74.20020520279968,40.57097006213047,POINT (-74.20020520279968 40.57097006213047)
2363,-74.1852436737182,40.52423001884841,POINT (-74.1852436737182 40.52423001884841)
2366,-74.21482543371924,40.535472496758544,POINT (-74.21482543371924 40.535472496758544)
2367,-74.08825296801486,40.5732372114873,POINT (-74.08825296801486 40.5732372114873)
2368,-74.10507420666264,40.56020468671829,POINT (-74.10507420666264 40.56020468671829)
2369,-74.24075334544663,40.54087060214388,POINT (-74.24075334544663 40.54087060214388)
2371,-74.08928206537475,40.61930790550322,POINT (-74.08928206537475 40.61930790550322)
2372,-74.08119379074898,40.62236161360808,POINT (-74.08119379074898 40.62236161360808)
2374,-74.18854130986854,40.62919617391196,POINT (-74.18854130986854 40.62919617391196)
2375,-74.15224934455104,40.59567521940096,POINT (-74.15224934455104 40.59567521940096)
2376,-74.18330624090407,40.63580699700795,POINT (-74.18330624090407 40.63580699700795)
2377,-74.06158005752522,40.610814208119706,POINT (-74.06158005752522 40.610814208119706)
2379,-74.22660175564435,40.55196361970916,POINT (-74.22660175564435 40.55196361970916)
2380,-74.13109422864449,40.62705796230054,POINT (-74.13109422864449 40.62705796230054)
2381,-74.07266574964271,40.621196648003895,POINT (-74.07266574964271 40.621196648003895)
2382,-74.19288548422013,40.60002141978731,POINT (-74.19288548422013 40.60002141978731)
2383,-74.15468675673415,40.61639872303473,POINT (-74.15468675673415 40.61639872303473)
2385,-74.18029175723603,40.569917080775326,POINT (-74.18029175723603 40.569917080775326)
2386,-74.08686603107986,40.62640281889815,POINT (-74.08686603107986 40.62640281889815)
2388,-74.16042225889434,40.60816974897893,POINT (-74.16042225889434 40.60816974897893)
2389,-74.11326488559611,40.60151002964478,POINT (-74.11326488559611 40.60151002964478)
2390,-74.17217520629438,40.60702022512298,POINT (-74.17217520629438 40.60702022512298)
2392,-74.16714997607117,40.59629470624491,POINT (-74.16714997607117 40.59629470624491)
2393,-74.12738315523488,40.594402719434726,POINT (-74.12738315523488 40.594402719434726)
2394,-74.09147848680726,40.586149276196586,POINT (-74.09147848680726 40.586149276196586)
2395,-74.13576362305598,40.57630597575569,POINT (-74.13576362305598 40.57630597575569)
2397,-74.12746772181497,40.541293869202974,POINT (-74.12746772181497 40.541293869202974)
2398,-74.13568838275994,40.63388932985975,POINT (-74.13568838275994 40.63388932985975)
2399,-74.2003009499992,40.53539747007488,POINT (-74.2003009499992 40.53539747007488)
2401,-74.14774816297073,40.54394125055748,POINT (-74.14774816297073 40.54394125055748)
2403,-74.23193977839459,40.5464500681422,POINT (-74.23193977839459 40.5464500681422)
2404,-74.16984967993501,40.5593778228984,POINT (-74.16984967993501 40.5593778228984)
2405,-74.12099597674252,40.58676520238886,POINT (-74.12099597674252 40.58676520238886)
2406,-74.23469227098185,40.540847722820295,POINT (-74.23469227098185 40.540847722820295)
2408,-74.17476077860168,40.551295625686535,POINT (-74.17476077860168 40.551295625686535)
2410,-74.20499251238087,40.57153996965207,POINT (-74.20499251238087 40.57153996965207)
2411,-74.07650245610839,40.61092859199522,POINT (-74.07650245610839 40.61092859199522)
2412,-74.11937987734112,40.59842862770816,POINT (-74.11937987734112 40.59842862770816)
2413,-74.16339316429686,40.53014759974884,POINT (-74.16339316429686 40.53014759974884)
2414,-74.18960790485484,40.58229274841585,POINT (-74.18960790485484 40.58229274841585)
2416,-74.10227718883513,40.58302875537003,POINT (-74.10227718883513 40.58302875537003)
2417,-74.22406961445363,40.53867755454811,POINT (-74.22406961445363 40.53867755454811)
2418,-74.18976641204422,40.63222512832433,POINT (-74.18976641204422 40.63222512832433)
2419,-74.23953934941844,40.50852458196701,POINT (-74.23953934941844 40.50852458196701)
2420,-74.1213683415309,40.63290733719761,POINT (-74.1213683415309 40.63290733719761)
2421,-74.09821739586964,40.61004236034453,POINT (-74.09821739586964 40.61004236034453)
2424,-74.1515863799119,40.56713597133194,POINT (-74.1515863799119 40.56713597133194)
2425,-74.21762184827168,40.52868075452056,POINT (-74.21762184827168 40.52868075452056)
2426,-74.20467615374277,40.52894013139622,POINT (-74.20467615374277 40.52894013139622)
2427,-74.13991904451957,40.57363918788335,POINT (-74.13991904451957 40.57363918788335)
2428,-74.17905993818955,40.54777039964224,POINT (-74.17905993818955 40.54777039964224)
2429,-74.16209629900801,40.54557962529477,POINT (-74.16209629900801 40.54557962529477)
2430,-74.14832431128607,40.5642406104669,POINT (-74.14832431128607 40.5642406104669)
2431,-74.15182678418331,40.610857115347386,POINT (-74.15182678418331 40.610857115347386)
2432,-74.15136743949435,40.58559718922876,POINT (-74.15136743949435 40.58559718922876)
2433,-74.1908715275306,40.63678463573511,POINT (-74.1908715275306 40.63678463573511)
2434,-74.1051215789316,40.57865823401264,POINT (-74.1051215789316 40.57865823401264)
2435,-74.22972244123002,40.54151850518667,POINT (-74.22972244123002 40.54151850518667)
2436,-74.12729170452897,40.57060000155455,POINT (-74.12729170452897 40.57060000155455)
2438,-74.1924854456853,40.52727600339553,POINT (-74.1924854456853 40.52727600339553)
2439,-74.20934627235255,40.52454862515577,POINT (-74.20934627235255 40.52454862515577)
2440,-74.19998541515177,40.53459223610002,POINT (-74.19998541515177 40.53459223610002)
2441,-74.09450604311083,40.60740830765587,POINT (-74.09450604311083 40.60740830765587)
2442,-74.10682933592817,40.56543376682194,POINT (-74.10682933592817 40.56543376682194)
2444,-74.09223124428308,40.6396476528889,POINT (-74.09223124428308 40.6396476528889)
2446,-74.10421043252119,40.56831442432613,POINT (-74.10421043252119 40.56831442432613)
2447,-74.12710129441341,40.63345797416852,POINT (-74.12710129441341 40.63345797416852)
2448,-74.23315004103554,40.515940516064994,POINT (-74.23315004103554 40.515940516064994)
2450,-74.12428848575018,40.62651065471263,POINT (-74.12428848575018 40.62651065471263)
2451,-74.15383791940937,40.532036172359206,POINT (-74.15383791940937 40.532036172359206)
2453,-74.16928097145679,40.640796407844725,POINT (-74.16928097145679 40.640796407844725)
2454,-74.12538300868157,40.5946636415959,POINT (-74.12538300868157 40.5946636415959)
2455,-74.18571358849427,40.54543535445604,POINT (-74.18571358849427 40.54543535445604)
2457,-74.06652701084488,40.59613780733126,POINT (-74.06652701084488 40.59613780733126)
2458,-74.15514990731968,40.61575576726486,POINT (-74.15514990731968 40.61575576726486)
2460,-74.0956405477824,40.578969687287575,POINT (-74.0956405477824 40.578969687287575)
2462,-74.23328237440303,40.51422806406035,POINT (-74.23328237440303 40.51422806406035)
2463,-74.17969679040881,40.56684453962911,POINT (-74.17969679040881 40.56684453962911)
2464,-74.18616858410115,40.58120190432078,POINT (-74.18616858410115 40.58120190432078)
2465,-74.19916618903709,40.54448631243034,POINT (-74.19916618903709 40.54448631243034)
2466,-74.11182604899787,40.604664913261566,POINT (-74.11182604899787 40.604664913261566)
2467,-74.17442636631331,40.55282211090989,POINT (-74.17442636631331 40.55282211090989)
2468,-74.15343367432641,40.56415025692304,POINT (-74.15343367432641 40.56415025692304)
2469,-74.10364199317354,40.62641983914268,POINT (-74.10364199317354 40.62641983914268)
2470,-74.16960067926289,40.58376559352646,POINT (-74.16960067926289 40.58376559352646)
2471,-74.08757423175457,40.60678764590538,POINT (-74.08757423175457 40.60678764590538)
2474,-74.08615543112211,40.5743064687847,POINT (-74.08615543112211 40.5743064687847)
2475,-74.07242179997318,40.59365329667618,POINT (-74.07242179997318 40.59365329667618)
2476,-74.18419568008294,40.59924584305722,POINT (-74.18419568008294 40.59924584305722)
2477,-74.1190672730525,40.62550819532585,POINT (-74.1190672730525 40.62550819532585)
2478,-74.19361924935694,40.601642357426016,POINT (-74.19361924935694 40.601642357426016)
2479,-74.18826995023015,40.55018160313261,POINT (-74.18826995023015 40.55018160313261)
2480,-74.19696201131772,40.62677600960723,POINT (-74.19696201131772 40.62677600960723)
2481,-74.15260571609814,40.53901981095027,POINT (-74.15260571609814 40.53901981095027)
2483,-74.17961479088225,40.54287897497153,POINT (-74.17961479088225 40.54287897497153)
2484,-74.1306402609313,40.63830908065045,POINT (-74.1306402609313 40.63830908065045)
2485,-74.099796235854,40.58548350100183,POINT (-74.099796235854 40.58548350100183)
2486,-74.14382690376597,40.61046937239174,POINT (-74.14382690376597 40.61046937239174)
2487,-74.070861722912,40.59679635412113,POINT (-74.070861722912 40.59679635412113)
2488,-74.20687214498534,40.524871838133016,POINT (-74.20687214498534 40.524871838133016)
2489,-74.11431158369197,40.62603352961242,POINT (-74.11431158369197 40.62603352961242)
2490,-74.1155953843299,40.6318739748876,POINT (-74.1155953843299 40.6318739748876)
2491,-74.13322341803264,40.58120486315763,POINT (-74.13322341803264 40.58120486315763)
2492,-74.23727354180092,40.5190588861824,POINT (-74.23727354180092 40.5190588861824)
2493,-74.12215944266532,40.58519211728107,POINT (-74.12215944266532 40.58519211728107)
2494,-74.1514382124661,40.54821411130848,POINT (-74.1514382124661 40.54821411130848)
2495,-74.11396776350487,40.59184855233416,POINT (-74.11396776350487 40.59184855233416)
2496,-74.23541827388097,40.54786514003764,POINT (-74.23541827388097 40.54786514003764)
2497,-74.15846302465238,40.634519032573785,POINT (-74.15846302465238 40.634519032573785)
2498,-74.19979850040889,40.62394973728752,POINT (-74.19979850040889 40.62394973728752)
2499,-74.12121545169929,40.593674752535605,POINT (-74.12121545169929 40.593674752535605)
2501,-74.13019483382409,40.60995575329832,POINT (-74.13019483382409 40.60995575329832)
2502,-74.13778372421314,40.610893428946646,POINT (-74.13778372421314 40.610893428946646)
2503,-74.17643489854918,40.57598608065475,POINT (-74.17643489854918 40.57598608065475)
2504,-74.21932029368426,40.52264068896939,POINT (-74.21932029368426 40.52264068896939)
2505,-74.10502942089641,40.59657476521228,POINT (-74.10502942089641 40.59657476521228)
2506,-74.12323318784154,40.54594960435863,POINT (-74.12323318784154 40.54594960435863)
2507,-74.0805134302952,40.628229991484666,POINT (-74.0805134302952 40.628229991484666)
2509,-74.12112510760937,40.61410742551315,POINT (-74.12112510760937 40.61410742551315)
2510,-74.1690243667687,40.62921430109489,POINT (-74.1690243667687 40.62921430109489)
2512,-74.20102682654414,40.55339000702702,POINT (-74.20102682654414 40.55339000702702)
2513,-74.13629980323931,40.62780114499479,POINT (-74.13629980323931 40.62780114499479)
2514,-74.12639800520994,40.60253430022704,POINT (-74.12639800520994 40.60253430022704)
2515,-74.18454881181113,40.540549092083765,POINT (-74.18454881181113 40.540549092083765)
2517,-74.1645395701893,40.61674455335157,POINT (-74.1645395701893 40.61674455335157)
